unix_time,V3_voltage,V3_current,V3_power,V0_voltage,V0_current,V0_power,V3_VMC_Raw,V0_VMC_Raw,V3_Temp,V0_Temp,V3_EC,V0_EC,Dep_VMC_Raw,Dep_Temp,Dep_EC
1691147133,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147146,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147158,100,50,5,10,5,0.05,,,,,,,2600.76,22.8,452
1691147171,100,50,5,10,5,0.05,,,,,,,2600.76,22.8,452
1691147184,90,45,4.05,10,5,0.05,,,,,,,2600.76,22.8,452
1691147196,100,50,5,10,5,0.05,,,,,,,2600.76,22.8,452
1691147209,100,50,5,10,5,0.05,,,,,,,2600.76,22.8,452
1691147221,90,45,4.05,10,5,0.05,,,,,,,2600.76,22.8,452
1691147234,90,45,4.05,10,5,0.05,,,,,,,2600.76,22.8,452
1691147247,90,45,4.05,10,5,0.05,,,,,,,2600.76,22.8,452
1691147260,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147272,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147285,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147298,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147311,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147323,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147338,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147350,100,50,5,10,5,0.05,,,,,,,2601.84,22.8,450
1691147365,90,45,4.05,10,5,0.05,,,,,,,2602.09,22.8,452
1691147377,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147390,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147403,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147415,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147428,90,45,4.05,10,5,0.05,,,,,,,2602.09,22.8,452
1691147440,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147453,100,50,5,10,5,0.05,,,,,,,2602.09,22.8,452
1691147466,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147478,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147491,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147504,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147516,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147531,90,45,4.05,10,5,0.05,,,,,,,2602,22.8,451
1691147547,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147559,100,50,5,10,5,0.05,,,,,,,2602,22.8,451
1691147572,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147585,90,45,4.05,10,5,0.05,,,,,,,2601.25,22.8,451
1691147597,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147610,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147623,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147635,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147650,90,45,4.05,10,5,0.05,,,,,,,2601.25,22.8,451
1691147663,100,50,5,10,5,0.05,,,,,,,2601.25,22.8,451
1691147676,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147688,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147700,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147713,90,45,4.05,10,5,0.05,,,,,,,2601.23,22.8,451
1691147726,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147738,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147750,100,50,5,10,5,0.05,,,,,,,2601.23,22.8,451
1691147763,90,45,4.05,10,5,0.05,,,,,,,2601.23,22.8,451
1691147776,90,45,4.05,10,5,0.05,,,,,,,2601.09,22.9,451
1691147788,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147801,90,45,4.05,10,5,0.05,,,,,,,2601.09,22.9,451
1691147814,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147827,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147839,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147852,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147864,100,50,5,10,5,0.05,,,,,,,2601.09,22.9,451
1691147877,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147889,90,45,4.05,10,5,0.05,,,,,,,2600.04,22.9,451
1691147902,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147914,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147927,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147940,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147952,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147965,100,50,5,10,5,0.05,,,,,,,2600.04,22.9,451
1691147977,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691147990,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148003,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148015,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148028,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148041,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148053,90,45,4.05,10,5,0.05,,,,,,,2599.83,22.9,452
1691148066,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148078,100,50,5,10,5,0.05,,,,,,,2599.83,22.9,452
1691148091,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148103,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148116,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148129,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148141,90,45,4.05,10,5,0.05,,,,,,,2598.58,22.9,452
1691148154,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148166,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148179,100,50,5,10,5,0.05,,,,,,,2598.58,22.9,452
1691148191,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148204,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148216,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148229,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148241,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148254,90,45,4.05,10,5,0.05,,,,,,,2599.19,22.9,452
1691148266,100,50,5,10,5,0.05,,,,,,,2599.19,22.9,452
1691148279,90,45,4.05,10,5,0.05,,,,,,,2599.19,22.9,452
1691148291,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148304,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148317,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148329,90,45,4.05,10,5,0.05,,,,,,,2598.78,23,452
1691148342,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148354,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148367,90,45,4.05,10,5,0.05,,,,,,,2598.78,23,452
1691148379,100,50,5,10,5,0.05,,,,,,,2598.78,23,452
1691148392,100,50,5,10,5,0.05,,,,,,,2599.52,23,455
1691148404,100,50,5,10,5,0.05,,,,,,,2599.52,23,455
1691148417,100,50,5,10,5,0.05,,,,,,,2599.52,23,455
1691148430,90,45,4.05,10,5,0.05,,,,,,,2599.52,23,455
1691148442,100,50,5,10,5,0.05,,,,,,,2599.52,23,455
1691148455,90,45,4.05,10,5,0.05,,,,,,,2599.52,23,455
1691148467,90,45,4.05,10,5,0.05,,,,,,,2599.52,23,455
1691148480,90,45,4.05,10,5,0.05,,,,,,,2599.52,23,455
1691148492,90,45,4.05,10,5,0.05,,,,,,,2599.81,23,450
1691148505,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148518,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148530,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148542,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148555,90,45,4.05,10,5,0.05,,,,,,,2599.81,23,450
1691148568,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148580,90,45,4.05,10,5,0.05,,,,,,,2599.81,23,450
1691148593,100,50,5,10,5,0.05,,,,,,,2599.81,23,450
1691148605,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148618,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148631,90,45,4.05,10,5,0.05,,,,,,,2598,23,449
1691148643,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148656,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148668,90,45,4.05,10,5,0.05,,,,,,,2598,23,449
1691148681,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148693,100,50,5,10,5,0.05,,,,,,,2598,23,449
1691148706,90,45,4.05,10,5,0.05,,,,,,,2598.78,23,451
1691148718,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148731,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148743,90,45,4.05,10,5,0.05,,,,,,,2598.78,23,451
1691148756,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148769,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148782,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148794,100,50,5,10,5,0.05,,,,,,,2598.78,23,451
1691148807,100,50,5,10,5,0.05,,,,,,,2597.47,23.1,449
1691148819,100,50,5,10,5,0.05,,,,,,,2597.47,23.1,449
1691148832,100,50,5,10,5,0.05,,,,,,,2597.47,23.1,449
1691148844,90,45,4.05,10,5,0.05,,,,,,,2597.47,23.1,449
1691148857,90,45,4.05,10,5,0.05,,,,,,,2597.47,23.1,449
1691148869,90,45,4.05,10,5,0.05,,,,,,,2597.47,23.1,449
1691148882,100,50,5,10,5,0.05,,,,,,,2597.47,23.1,449
1691148894,100,50,5,10,5,0.05,,,,,,,2597.47,23.1,449
1691148907,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148919,90,45,4.05,10,5,0.05,,,,,,,2597.64,23.1,453
1691148932,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148944,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148957,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148970,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148982,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691148995,100,50,5,10,5,0.05,,,,,,,2597.64,23.1,453
1691149007,90,45,4.05,10,5,0.05,,,,,,,2597.18,23.1,451
1691149020,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149032,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149045,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149057,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149070,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149083,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149095,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149108,100,50,5,10,5,0.05,,,,,,,2597.18,23.1,451
1691149120,100,50,5,10,5,0.05,,,,,,,2598.38,23.1,451
1691149133,100,50,5,10,5,0.05,,,,,,,2598.38,23.1,451
1691149145,90,45,4.05,10,5,0.05,,,,,,,2598.38,23.1,451
1691149157,90,45,4.05,10,5,0.05,,,,,,,2598.38,23.1,451
1691149170,100,50,5,10,5,0.05,,,,,,,2598.38,23.1,451
1691149182,100,50,5,10,5,0.05,,,,,,,2598.38,23.1,451
1691149195,100,50,5,10,5,0.05,,,,,,,2598.38,23.1,451
1691149208,90,45,4.05,10,5,0.05,,,,,,,2598.38,23.1,451
1691149220,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149233,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149246,90,45,4.05,10,5,0.05,,,,,,,2597.25,23.2,451
1691149258,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149271,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149283,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149296,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149308,100,50,5,10,5,0.05,,,,,,,2597.25,23.2,451
1691149321,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149334,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149346,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149359,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149372,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149384,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149397,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149409,100,50,5,10,5,0.05,,,,,,,2597.46,23.2,449
1691149422,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149435,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149448,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149460,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149473,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149486,90,45,4.05,10,5,0.05,,,,,,,2596.84,23.2,450
1691149498,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149511,100,50,5,10,5,0.05,,,,,,,2596.84,23.2,450
1691149524,100,50,5,10,5,0.05,,,,,,,2596.03,23.3,448
1691149537,100,50,5,10,5,0.05,,,,,,,2596.03,23.3,448
1691149550,90,45,4.05,10,5,0.05,,,,,,,2596.03,23.3,448
1691149562,90,45,4.05,10,5,0.05,,,,,,,2596.03,23.3,448
1691149576,90,45,4.05,10,5,0.05,,,,,,,2596.03,23.3,448
1691149589,100,50,5,10,5,0.05,,,,,,,2596.03,23.3,448
1691149602,100,50,5,10,5,0.05,,,,,,,2596.03,23.3,448
1691149614,90,45,4.05,10,5,0.05,,,,,,,2596.03,23.3,448
1691149627,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149639,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149652,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149665,90,45,4.05,10,5,0.05,,,,,,,2596.1,23.3,448
1691149678,90,45,4.05,10,5,0.05,,,,,,,2596.1,23.3,448
1691149690,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149703,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149715,100,50,5,10,5,0.05,,,,,,,2596.1,23.3,448
1691149728,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149741,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149753,90,45,4.05,10,5,0.05,,,,,,,2595.66,23.3,450
1691149766,90,45,4.05,10,5,0.05,,,,,,,2595.66,23.3,450
1691149778,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149791,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149803,90,45,4.05,10,5,0.05,,,,,,,2595.66,23.3,450
1691149816,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149829,100,50,5,10,5,0.05,,,,,,,2595.66,23.3,450
1691149841,90,45,4.05,10,5,0.05,,,,,,,2596.38,23.4,448
1691149854,100,50,5,10,5,0.05,,,,,,,2596.38,23.4,448
1691149866,100,50,5,10,5,0.05,,,,,,,2596.38,23.4,448
1691149879,100,50,5,10,5,0.05,,,,,,,2596.38,23.4,448
1691149892,100,50,5,10,5,0.05,,,,,,,2596.38,23.4,448
1691149904,90,45,4.05,10,5,0.05,,,,,,,2596.38,23.4,448
1691149917,90,45,4.05,10,5,0.05,,,,,,,2596.38,23.4,448
1691149929,100,50,5,10,5,0.05,,,,,,,2596.38,23.4,448
1691149942,100,50,5,10,5,0.05,,,,,,,2594.39,23.4,450
1691149954,100,50,5,10,5,0.05,,,,,,,2594.39,23.4,450
1691149967,90,45,4.05,10,5,0.05,,,,,,,2594.39,23.4,450
1691149980,90,45,4.05,10,5,0.05,,,,,,,2594.39,23.4,450
1691149992,100,50,5,10,5,0.05,,,,,,,2594.39,23.4,450
1691150005,90,45,4.05,10,5,0.05,,,,,,,2594.39,23.4,450
1691150017,90,45,4.05,10,5,0.05,,,,,,,2594.39,23.4,450
1691150030,100,50,5,10,5,0.05,,,,,,,2594.39,23.4,450
1691150042,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150055,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150068,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150080,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150093,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150106,100,50,5,10,5,0.05,,,,,,,2595.37,23.4,446
1691150118,90,45,4.05,10,5,0.05,,,,,,,2595.37,23.4,446
1691150131,90,45,4.05,10,5,0.05,,,,,,,2595.37,23.4,446
1691150144,90,45,4.05,10,5,0.05,,,,,,,2594.82,23.5,447
1691150156,90,45,4.05,10,5,0.05,,,,,,,2594.82,23.5,447
1691150169,100,50,5,10,5,0.05,,,,,,,2594.82,23.5,447
1691150182,90,45,4.05,10,5,0.05,,,,,,,2594.82,23.5,447
1691150194,90,45,4.05,10,5,0.05,,,,,,,2594.82,23.5,447
1691150207,100,50,5,10,5,0.05,,,,,,,2594.82,23.5,447
1691150220,100,50,5,10,5,0.05,,,,,,,2594.82,23.5,447
1691150232,100,50,5,10,5,0.05,,,,,,,2594.82,23.5,447
1691150245,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150257,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150270,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150283,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150296,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150308,90,45,4.05,10,5,0.05,,,,,,,2594.53,23.5,448
1691150321,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150333,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150346,100,50,5,10,5,0.05,,,,,,,2594.53,23.5,448
1691150359,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150371,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150384,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150396,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150409,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150422,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150435,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150448,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150460,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150473,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150485,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150498,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150510,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150523,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150536,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150548,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150561,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150573,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150586,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150598,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150611,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150623,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150636,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150649,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150661,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150674,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150687,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150699,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150712,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150724,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150737,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150750,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150762,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150775,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150788,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150801,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150813,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150826,90,45,4.05,10,5,0.05,,,,,,,2592.93,23.5,448
1691150838,100,50,5,10,5,0.05,,,,,,,2592.93,23.5,448
1691150851,100,50,5,10,5,0.05,,,,,,,2590.87,23.7,448
1691150864,100,50,5,10,5,0.05,,,,,,,2590.87,23.7,448
1691150876,90,45,4.05,10,5,0.05,,,,,,,2590.87,23.7,448
1691150889,90,45,4.05,10,5,0.05,,,,,,,2590.87,23.7,448
1691150901,100,50,5,10,5,0.05,,,,,,,2590.87,23.7,448
1691150914,90,45,4.05,10,5,0.05,,,,,,,2590.87,23.7,448
1691150926,100,50,5,10,5,0.05,,,,,,,2590.87,23.7,448
1691150939,100,50,5,10,5,0.05,,,,,,,2590.87,23.7,448
1691150952,100,50,5,10,5,0.05,,,,,,,2591.68,23.8,448
1691150964,100,50,5,10,5,0.05,,,,,,,2591.68,23.8,448
1691150977,90,45,4.05,10,5,0.05,,,,,,,2591.68,23.8,448
1691150989,90,45,4.05,10,5,0.05,,,,,,,2591.68,23.8,448
1691151002,90,45,4.05,10,5,0.05,,,,,,,2591.68,23.8,448
1691151015,100,50,5,10,5,0.05,,,,,,,2591.68,23.8,448
1691151027,90,45,4.05,10,5,0.05,,,,,,,2591.68,23.8,448
1691151040,100,50,5,10,5,0.05,,,,,,,2591.68,23.8,448
1691151052,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151065,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151078,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151090,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151103,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151116,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151128,90,45,4.05,10,5,0.05,,,,,,,2590.98,23.8,446
1691151141,100,50,5,10,5,0.05,,,,,,,2590.98,23.8,446
1691151154,100,50,5,10,5,0.05,,,,,,,2590.8,23.9,444
1691151166,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151179,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151191,100,50,5,10,5,0.05,,,,,,,2590.8,23.9,444
1691151204,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151217,100,50,5,10,5,0.05,,,,,,,2590.8,23.9,444
1691151229,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151242,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151255,90,45,4.05,10,5,0.05,,,,,,,2590.8,23.9,444
1691151267,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151279,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151292,100,50,5,10,5,0.05,,,,,,,2590.52,23.9,444
1691151305,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151317,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151330,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151342,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151355,90,45,4.05,10,5,0.05,,,,,,,2590.52,23.9,444
1691151368,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151380,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151393,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151405,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151418,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151430,100,50,5,10,5,0.05,,,,,,,2590.93,23.9,445
1691151443,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151456,90,45,4.05,10,5,0.05,,,,,,,2590.93,23.9,445
1691151468,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151480,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151493,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151506,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151518,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151531,100,50,5,10,5,0.05,,,,,,,2590.06,24,445
1691151543,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151556,90,45,4.05,10,5,0.05,,,,,,,2590.06,24,445
1691151568,90,45,4.05,10,5,0.05,,,,,,,2589.04,24,445
1691151581,100,50,5,10,5,0.05,,,,,,,2589.04,24,445
1691151593,90,45,4.05,10,5,0.05,,,,,,,2589.04,24,445
1691151606,100,50,5,10,5,0.05,,,,,,,2589.04,24,445
1691151619,90,45,4.05,10,5,0.05,,,,,,,2589.04,24,445
1691151631,90,45,4.05,10,5,0.05,,,,,,,2589.04,24,445
1691151644,90,45,4.05,10,5,0.05,,,,,,,2589.04,24,445
1691151656,100,50,5,10,5,0.05,,,,,,,2589.04,24,445
1691151669,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151681,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151694,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151706,100,50,5,10,5,0.05,,,,,,,2589.12,24.1,445
1691151719,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151731,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151744,90,45,4.05,10,5,0.05,,,,,,,2589.12,24.1,445
1691151756,100,50,5,10,5,0.05,,,,,,,2589.12,24.1,445
1691151769,100,50,5,10,5,0.05,,,,,,,2589.12,24.1,445
1691151781,90,45,4.05,10,5,0.05,,,,,,,2587.71,24.1,445
1691151794,100,50,5,10,5,0.05,,,,,,,2587.71,24.1,445
1691151806,100,50,5,10,5,0.05,,,,,,,2587.71,24.1,445
1691151819,90,45,4.05,10,5,0.05,,,,,,,2587.71,24.1,445
1691151832,100,50,5,10,5,0.05,,,,,,,2587.71,24.1,445
1691151844,90,45,4.05,10,5,0.05,,,,,,,2587.71,24.1,445
1691151857,90,45,4.05,10,5,0.05,,,,,,,2587.71,24.1,445
1691151869,90,45,4.05,10,5,0.05,,,,,,,2587.71,24.1,445
1691151882,90,45,4.05,10,5,0.05,,,,,,,2588,24.1,443
1691151895,80,40,3.2,10,5,0.05,,,,,,,2588,24.1,443
1691151907,90,45,4.05,10,5,0.05,,,,,,,2588,24.1,443
1691151920,100,50,5,10,5,0.05,,,,,,,2588,24.1,443
1691151933,90,45,4.05,10,5,0.05,,,,,,,2588,24.1,443
1691151945,90,45,4.05,10,5,0.05,,,,,,,2588,24.1,443
